0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"Let HH be a Merkle-Damgard hash function is H:X^{\leq L} \to TH:X^≤L  →T. Construct a MAC from this HH as follows: \ \ S(k,m) = H(k \| m)  S(k,m)=H(k∥m). This mac is insecure because:",Given H(k \| m)H(k∥m) anyone can compute H(w \| k \| m \| \text{PB})H(w∥k∥m∥PB) for any ww,Given H(k \| m)H(k∥m) anyone can compute H(k \| m \| w)H(k∥m∥w) for any ww,Given H(k \| m)H(k∥m) anyone can compute H(k \| m \| \text{PB} \| w)H(k∥m∥PB∥w) for any ww,Anyone can compute H( k \| m )H(k∥m) for any mm,C,False,1.1950184668840997e-22,0.9979300552592736,7.115818419453022e-10,0.0020699440291445347
"Suppose that Alice and Bob sent confidential text messages to one another last month through an encrypted messaging system. Alice and Bob are worried that an adversary might compromise one of their computers today, while they are taking the 6.858 final exam, and would then be able to decrypt those messages. Which of the following security properties can address Alice and Bob’s concern?",Authentication.,Deniability.,Forward secrecy,Backward secrecy.,C,False,1.5793615084500288e-06,0.9625311542741426,0.037145403069983284,0.000321863294365633
"The AH Protocol provides source authentication and data integrity, but not",Integrity,Privacy,Nonrepudiation,Both A & C,B,True,2.4890570724124375e-29,0.9995691004803073,2.8130434612854762e-31,0.00043089951969275497
Which of the following is not a security exploit?,Eavesdropping,Cross-site scripting,Authentication,SQL Injection,C,False,8.511148636137704e-89,0.9999999209387274,7.906127267681722e-08,2.351209863519163e-24
_______________ is the central node of 802.11 wireless operations.,WPA,Access Point,WAP,Access Port,B,False,3.477113456546162e-17,8.717912858585665e-07,0.9999991272782278,9.304863084021167e-10
In MD-5 the length of the message digest is,160,128,64,54,B,True,2.4897918453151154e-27,0.9999999999999978,2.152464534227311e-15,6.911757469797286e-23
What is Nmap?,"It is a scanner which works by injecting packets to a range of addresses, and inferring what hosts and services might be at those addresses, based on the responses",It is a network fuzz testing tool,It is a map of the Internet,"It is a suite of tools for scripting attacks: probe, construct, encode, inject, wait for response",A,False,5.766100838485948e-88,0.9999999999989722,1.027808840563329e-12,2.4673092025164144e-74
How do you prevent SQL injection?,Escape queries,Interrupt requests,Merge tables,All of the above,A,False,6.707634938994274e-74,1.0,2.834836223484667e-57,2.135101406846458e-38
"What does it mean to ""be stealthy"" during a penetration test?",Performing the tests from an undisclosed location,Using encryption during tests to make the source of attacks impossible to determine,Performing penetration testing without the target organization knowing,"Taking care to avoid activities during a penetration test that might attract attention, e.g., by operators or IDS services",D,False,3.265048343806428e-95,9.000719611741074e-21,1.0,7.549652414384845e-90
Which of the following is not a transport layer vulnerability?,"Mishandling of undefined, poorly defined variables",The Vulnerability that allows “fingerprinting” & other enumeration of host information,Overloading of transport-layer mechanisms,Unauthorized network access,D,False,7.068465731469886e-96,3.763513555573916e-50,1.0,7.733078472764631e-87
"In Brumley and Boneh’s paper on side-channel attacks, why does blinding prevent the timing attack from working?","Blinding prevents the server from using the CRT optimization, which is essential to the timing attack.","Blinding changes the p and q primes that are used, so an adversary cannot learn the server’s true p and q values.","Blinding randomizes the ciphertext being decrypted, thus obscuring the correlation between an adversary’s input and the timing differences.","Blinding adds a random amount of time to the decryption due to the multiplication and division by the blinding random value r, which obscures the timing differences used in the attack.",C,True,1.2898953565345897e-55,2.801588508571146e-47,1.0,4.2510539622128117e-44
"The openSSL implementation described in “Remote Timing Attacks are Practical” (by Brumley and Boneh) uses the following performance optimizations: Chinese Remainder (CR), Montgomery Representation (MR), Karatsuba Multiplication (KM), and Repeated squaring and Sliding windows (RS). Which of the following options would close the timing channel attack described in the paper if you turned the listed optimizations off?
1. RS and KM
2. RS and MR","True, True","False, False","True, False","False, True",D,False,1.7287484048132943e-11,0.9999999426237023,4.953738196221261e-13,5.7358514969520444e-08
Public key encryption is advantageous over Symmetric key Cryptography because of,Speed,Space,Key exchange,Key length,C,False,1.0,5.710248356451126e-25,2.1484575328897934e-25,1.6818908929329485e-22
The __________ was a huge marketplace of Dark Web specifically famous for selling of illegal drugs & narcotics as well as you can find a wide range of other goods for sale.,Silk Road,Cotton Road,Dark Road,Drug Road,A,False,1.5659503227742895e-99,1.5694783563499826e-17,0.17690477181427672,0.8230952281857233
The ______________ is categorized as an unknown segment of the Deep Web which has been purposely kept hidden & is inaccessible using standard web browsers.,Haunted web,World Wide Web,Dark web,Surface web,C,True,2.0616259356227423e-76,2.105065563202002e-30,1.0,1.2498508492788567e-94
What does EXE do when the STP solver times out on a constraint query for a particular path?,Assume that the query is satisfiable and continue executing the path.,Assume that the query is not satisfiable and stop executing the path,"Restart STP and retry the query, up to a limited number of retries.",Remove a subset of the constraints and retry the query.,B,True,1.2306045209853678e-80,1.0,1.8703083794281385e-62,4.257256962545831e-46
To verify a digital signature we need the,Sender’s Private key,Sender’s Public key,Receiver’s Private key,Receiver’s Public key,B,False,2.016971391523314e-34,3.1120751494773064e-27,0.9999999949398131,5.060186808600842e-09
Suppose you want to use fuzzing on a program to try to find memory errors; which of the following statements is true?,"You should not use a grammar-based fuzzer, because its adherence to the grammar means it will not find memory errors",Compiling the program with address sanitizer (ASAN) will make errors harder to reproduce,Compiling the program with address sanitizer (ASAN) will make the source of a memory error easier to find,"Fuzzing doesn't find memory errors, it finds crashes and hangs",C,False,6.541717544136953e-84,9.253416867415144e-26,9.504901898988025e-16,0.9999999999999991
"Based on the paper “SoK: SSL and HTTPS: Revisiting past challenges and evaluating certificates trust model enhancements”, which of the following statements are false?",Valid DV certificates provide more confidence to a user that she is connecting to the intended party than valid EV certificates.,OCSP stapling allows a server to prove to a browser that its certificate hasn’t been revoked.,DANE makes it difficult for an adversary to launch a SSL stripping attack.,Server key-pinning makes it harder for an adversary to convince a CA to mint a certificate for a site and launch an MITM attack on that site.,A,False,3.383307620671065e-34,2.0803148966335898e-11,1.250640107215928e-21,0.9999999999791969
What tool can be used to perform SNMP enumeration?,DNSlookup,Whois,Nslookup,IP Network Browser,D,False,3.2971241563939127e-97,1.0,1.2479677154384424e-96,2.7776766301814645e-21
Which among them has the strongest wireless security?,WEP,WPA,WPA2,WPA3,D,False,8.551974115598945e-71,1.0,3.708440326757053e-85,6.314578663748244e-79
"Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to get a TCP connection to the client web browser.
2. It would be impossible for okd to run as a non-root user.","True, True","False, False","True, False","False, True",C,False,2.2806049873228097e-66,1.6947400827431995e-70,1.9844254660017573e-15,0.999999999999998
Failed sessions allow brute-force attacks on access credentials. This type of attacks are done in which layer of the OSI model?,Physical layer,Data-link Layer,Session layer,Presentation layer,C,True,2.9299770688004797e-81,4.774794391973153e-97,1.0,1.380610560149596e-79
Which of the following is an authentication method?,Secret question,Biometric,SMS code,All of the above,D,True,1.2584802157033238e-62,5.125881002046394e-66,2.669169896065982e-19,1.0
"When does a buffer overflow occur, generally speaking?",when writing to a pointer that has been freed,when copying a buffer from the stack to the heap,when a pointer is used to access memory not allocated to it,"when the program notices a buffer has filled up, and so starts to reject requests",C,False,4.434169990603131e-85,1.0,2.8820531904557506e-36,2.354903748258878e-39
A digital signature needs a,Private-key system,Shared-key system,Public-key system,All of them,C,True,6.274838314497681e-34,1.2141163338807478e-28,1.0,2.835988894240745e-19
A packet filter firewall filters at the,Application or transport,Data link layer,Physical Layer,Network or transport layer,D,False,1.248902430552645e-34,9.167674125120878e-25,1.0,2.079010923780266e-25
"Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?","No, an attacker can simply guess the tag for messages",It depends on the details of the MAC,"Yes, the attacker cannot generate a valid tag for any message","Yes, the PRG is pseudorandom",A,False,1.7492289792178482e-05,0.9998038152648918,2.0715498332609735e-14,0.00017869244529533483
Which of the following deals with network intrusion detection and real-time traffic analysis?,John the Ripper,L0phtCrack,Snort,Nessus,C,True,9.77499989555478e-44,1.5732284203635137e-28,1.0,1.5417996437810007e-20
The Message condentiality or privacy means that the sender and the receiver expect,Integrity,Condentiality,Authentication,Nonrepudiation,B,False,1.4278929453395677e-40,3.424607617563639e-65,2.2634511484960635e-60,1.0
"When a wireless user authenticates to any AP, both of them go in the course of four-step authentication progression which is called _____________",AP-handshaking,4-way handshake,4-way connection,wireless handshaking,B,False,2.524922888267404e-41,2.4023979448370615e-25,1.0,3.427578339413325e-29
Message authentication is a service beyond,Message Condentiality,Message Integrity,Message Splashing,Message Sending,B,True,0.000228397239956122,0.554539782234676,7.359574387404865e-64,0.4452318205253677
Which of the following are most vulnerable to injection attacks?,Session IDs,Registry keys,Network communications,SQL queries based on user input,D,False,2.398273530721096e-75,3.3375047968783185e-76,0.9993449869657847,0.0006550130342154293
"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?
1. An attacker replacing bytes sent by a client with bytes of the attacker’s own choosing.
2. An attacker reading the plaintext bytes sent by a client.","True, True","False, False","True, False","False, True",A,False,2.3310979991686977e-84,1.0,4.339726443600086e-83,1.6189638428074755e-27
Which of the following is a Wireless traffic Sniffing tool?,Maltego,BurpSuit,Nessus,Wireshark,D,False,6.623527946802506e-50,2.3249721832446807e-43,0.999999980874139,1.912586087078431e-08
A ___________ is a method in which a computer security mechanism is bypassed untraceable for accessing the computer or its information.,front-door,backdoor,clickjacking,key-logging,B,True,3.3588578679358495e-38,1.0,1.5539658278673612e-28,4.716095643022308e-23
Which of the following is not a block cipher operating mode?,ECB,CFB,CBF,CBC,C,False,6.448072295181392e-67,1.0,1.7292237014318076e-50,4.170481125551675e-31
What is a web proxy?,A piece of software that intercepts and possibly modifies requests (and responses) between a web browser and web server,An agent that makes decisions on the client's behalf when interacting with web applications,"A piece of software that makes a web application look like a standalone application, making it easier to test","A simulator for the web, for use when off-line",A,False,9.783414840673948e-80,1.0,1.9140137190284557e-71,2.856948423554647e-47
Buffer-overflow may remain as a bug in apps if __________ are not done fully.,boundary hacks,memory checks,boundary checks,buffer checks,C,True,1.6426982556866124e-63,2.192922111039957e-44,1.0,6.334743370641957e-30
Applications developed by programming languages like ____ and ______ have this common buffer-overflow error.,"C, Ruby","Python, Ruby","C, C++","Tcl, C#",C,False,1.8357727149876605e-79,3.0698320747084334e-17,1.1118930182530075e-07,0.9999998888106981
"Encryption and decryption provide secrecy, or condentiality, but not",Authentication,Integrity,Privacy,All of the above,B,False,2.3064038492752592e-45,8.197604767696072e-32,1.0,1.760886957979032e-36
A/an ___________ is a program that steals your logins & passwords for instant messaging applications.,IM – Trojans,Backdoor Trojans,Trojan-Downloader,Ransom Trojan,A,False,9.101050658494092e-31,0.0011464701669431866,4.3179800028597304e-32,0.9988535298330569
The sub key length at each round of DES is__________,32,56,48,64,B,True,1.0380285046223632e-37,1.0,1.1096916978528221e-41,4.1448695134268055e-26
Which of the following is true of mutation-based fuzzing?,It generates each different input by modifying a prior input,It works by making small mutations to the target program to induce faults,Each input is mutation that follows a given grammar,"It only makes sense for file-based fuzzing, not network-based fuzzing",A,False,5.689212242119195e-55,5.6062099708007534e-64,1.0,5.365461714069645e-37
What are the types of scanning?,"Port, network, and services","Network, vulnerability, and port ","Passive, active, and interactive","Server, client, and network",B,False,6.611762477103887e-79,0.42370018852487523,0.5762998114633092,1.1815594602324081e-11
"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Message Integrity,Message Condentiality,Message Sending,A,False,7.638584247059527e-12,2.6732648701247307e-20,1.549178924327995e-15,0.9999999999923599
A proxy rewall lters at the,Physical layer,Application layer,Data link layer,Network layer,B,False,4.8083118408148055e-82,6.34600013233395e-98,0.011502422346806889,0.988497577653193
Encapsulating Security Payload (ESP) belongs to which Internet Security Protocol?,Secure Socket Layer Protocol,Secure IP Protocol,Secure Http Protocol,Transport Layer Security Protocol,B,False,2.1470024440461053e-82,2.16248664715056e-76,9.913011120452817e-86,1.0
A special tool is necessary for entering the network which is _______________ that helps the anonymous internet users to access into the Tor’s network and use various Tor services.,Opera browser,Firefox,Chrome,Tor browser,D,False,8.789669399714617e-96,1.0,7.316434345993846e-80,3.027249072113461e-38
How does a buffer overflow on the stack facilitate running attacker-injected code?,By overwriting the return address to point to the location of that code,By writing directly to the instruction pointer register the address of the code,By writing directly to %eax the address of the code,"By changing the name of the running executable, stored on the stack",A,False,3.1069049850141285e-86,6.9806118292858766e-71,1.5320621381659484e-19,1.0
The digest created by a hash function is normally called a,Modication detection code (MDC),Modify authentication connection,Message authentication control,Message authentication cipher,A,False,1.1877745299396091e-22,6.466432839427636e-12,0.6788845898863999,0.3211154101071336
"Let F: K \times R \to MF:K×R→M be a secure PRF. For m \in Mm∈M define E(k,m) = \big[ r \gets R,\ \text{output } \big(r,\ F(k,r) \oplus m\big)\ \big]E(k,m)=[r←R, output (r, F(k,r)⊕m) ] Is EE symantically secure under CPA?","Yes, whenever F is a secure PRF","No, there is always a CPA attack on this system","Yes, but only if R is large enough so r never repeats (w.h.p)",It depends on what F is used,C,False,4.6856209213241894e-15,1.5452938639030467e-58,1.5825565108895256e-60,0.9999999999999953
Old operating systems like _______ and NT-based systems have buffer-overflow attack a common vulnerability.,Windows 7,Chrome,IOS12,UNIX,D,True,4.1224396878991445e-78,1.8683566596958607e-11,2.214367929111093e-65,0.9999999999813165
What is a replay attack?,When the attacker replies to a message sent to it by the system,"An attack that continuously repeats, probing for a weakness",An attack that uses the system's own messages and so cannot be defended against,"The attacker resends a captured message, and the site accept its and responds in the attacker's favor",D,False,3.454514725872272e-81,6.608211450399254e-23,1.0,1.818313248949072e-35
Statement 1| A U2F USB dongle prevents malware on the user’s computer from stealing the user’s second factor to authenticate as that user even when the user’s computer is turned off. Statement 2| A server using U2F can reliably determine that the user who is attempting to login is indeed behind the computer that sent the login request.,"True, True","False, False","True, False","False, True",C,False,1.37770234307582e-38,1.0,4.2359266490467485e-29,6.10113055114524e-29
____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless access,Wireless security,Wired Security,Wired device apps,B,False,3.30238156183393e-92,2.1043092518742247e-39,1.0,5.864973427532126e-21
Which of the following are benefits of penetration testing?,Results are often reproducible,Full evidence of security: a clean test means a secure system,Compositionality of security properties means tested components are secure even if others change,Makes an adversarial neural network converge more quickly,A,False,1.4273022449499612e-66,1.4370942692021585e-45,1.0,5.882981486886376e-61
1. _________ framework made cracking of vulnerabilities easy like point and click.,.Net,Metasploit,Zeus,Ettercap,B,False,1.2406069196225429e-48,0.2653588470796111,0.734641152920389,1.5239187162367002e-41
You are given a message (m) and its OTP encryption (c). Can you compute the OTP key from m and c ?,"No, I cannot compute the key.","Yes, the key is k = m xor c.",I can only compute half the bits of the key.,"Yes, the key is k = m xor m.",B,False,0.9999999999512748,8.018075887129152e-13,3.1702912758211627e-12,4.4753172495964787e-11
"The openSSL implementation described in “Remote Timing Attacks are Practical” (by Brumley and Boneh) uses the following performance optimizations: Chinese Remainder (CR), Montgomery Representation (MR), Karatsuba Multiplication (KM), and Repeated squaring and Sliding windows (RS). Which of the following options would close the timing channel attack described in the paper if you turned the listed optimizations off?
1. CR and MR
2. CR","True, True","False, False","True, False","False, True",A,True,0.9999056582457645,2.6718107509724227e-08,1.9999338248745507e-08,9.429503678972933e-05
"When the data must arrive at the receiver exactly as they were sent, its called",Message Condentiality,Message Integrity,Message Splashing,Message Sending,B,True,7.423110818398575e-102,1.0,1.1383280680614098e-101,1.1160107862932698e-52
What is the difference between a direct leak and a side channel?,"A direct leak creates a denial of service by failing to free memory, while a channel frees memory as a side effect","A direct leak is one that is intentional, rather than by unintentional","A direct leak comes via the software system's intended interaction mechanism, where as a side channel leak comes from measurements of other system features, like timing, power usage, or space usage",There is no difference,C,False,6.326606080117666e-99,1.0,2.0510273127441824e-77,1.209405542808775e-55
A session symmetric key between two parties is used,Only once,Twice,Multiple times,Conditions dependant,A,False,9.288294279320996e-32,4.992124518808227e-43,1.0,3.33821145725559e-48
What is a nop sled,It is an anonymous version of a mop sled,"It is a sequence of nops preceding injected shellcode, useful when the return address is unknown",It is a method of removing zero bytes from shellcode,It is another name for a branch instruction at the end of sequence of nops,B,False,2.007654348499078e-62,3.3106938331023196e-62,5.6800748589162576e-24,1.0
Which Nmap scan is does not completely open a TCP connection?,SYN stealth scan,TCP connect,XMAS tree scan,ACK scan,A,False,1.8621075117507933e-88,8.126719705641246e-38,1.0,9.13435642874924e-47
"Based on the paper “Click Trajectories: End-to-End Analysis of the Spam Value Chain”, which of the following statements are true? “Spammers” here refer to operators of various parts of the “spam value chain.”",Spammers run their spam-advertised web sites on compromised user machines that are part of a botnet.,Spammers need to register domain names in order for their spam-based advertisements to be effective.,There is a high cost for spammers to switch acquiring banks.,B and C,D,False,5.4745028389998804e-27,1.0,1.9271347919697646e-34,5.863143587061804e-27
"In a _____________ attack, the extra data that holds some specific instructions in the memory for actions is projected by a cyber-criminal or penetration tester to crack the system.",Phishing,MiTM,Buffer-overflow,Clickjacking,C,False,8.143929456881365e-62,1.7341286401852822e-18,1.0403155331499179e-75,1.0
_______________ is a popular tool used for network analysis in multiprotocol diverse network.,Snort,SuperScan,Burp Suit,EtterPeak,D,True,1.0216569315642404e-35,0.0006966995773800034,7.720858819584174e-11,0.9993033003454115
"___________________ is alike as that of Access Point (AP) from 802.11, & the mobile operators uses it for offering signal coverage.",Base Signal Station,Base Transmitter Station,Base Transceiver Station,Transceiver Station,C,False,7.205919530840287e-38,7.548191520195178e-43,1.2611267353796493e-46,1.0
A __________ is a sequential segment of the memory location that is allocated for containing some data such as a character string or an array of integers.,stack,queue,external storage,buffer,D,False,1.9139188034040815e-71,9.004357581659621e-14,0.9999999999999098,5.5167355300845275e-53
Which form of encryption does WPA use?,Shared key,LEAP,TKIP,AES,C,False,1.2234176878398285e-27,1.351404646444111e-32,6.256866962105697e-33,1.0
"Let suppose a search box of an application can take at most 200 words, and you’ve inserted more than that and pressed the search button; the system crashes. Usually this is because of limited __________",buffer,external storage,processing power,local storage,A,False,6.752795709460363e-85,2.6308079474796088e-11,0.9999999999736919,5.805155101475142e-24
___________________ began to show up few years back on wireless access points as a new way of adding or connecting new devices.,WPA2,WPA,WPS,WEP,C,True,4.947902001920613e-62,1.3619295364760785e-08,0.9999999863807048,2.085930096677355e-55
What are the port states determined by Nmap?,"Active, inactive, standby","Open, half-open, closed ","Open, filtered, unfiltered","Active, closed, unused",C,True,5.229017346356648e-32,2.0403872028272632e-13,0.9999999999997959,6.964670587074643e-58
Which among the following is the least strong security encryption standard?,WEP,WPA,WPA2,WPA3,A,False,3.7671101629846815e-77,3.6170779933735455e-73,4.866270210698502e-32,1.0
Why is it that the compiler does not know the absolute address of a local variable?,Programs are not allowed to reference memory using absolute addresses,The size of the address depends on the architecture the program will run on,"As a stack-allocated variable, it could have different addresses depending on when its containing function is called",Compiler writers are not very good at that sort of thing,C,False,3.171940771792048e-29,2.6587238996535223e-11,1.5590260056019782e-45,0.9999999999734128
The stack is memory for storing,Local variables,Program code,Dynamically linked libraries,Global variables,A,False,5.915808203369078e-59,1.6778393276265625e-12,0.6781504649568167,0.32184953504150526
Can a stream cipher have perfect secrecy?,"Yes, if the PRG is really “secure”","No, there are no ciphers with perfect secrecy","Yes, every cipher has perfect secrecy","No, since the key is shorter than the message",D,True,1.1498973205212026e-48,9.747014190676354e-40,4.473812269118557e-76,1.0
Which of the following does authorization aim to accomplish?,Restrict what operations/data the user can access,Determine if the user is an attacker,Flag the user if he/she misbehaves,Determine who the user is,A,False,3.367424428741877e-85,9.13393601522018e-25,1.0,1.8248446269376718e-28
The message must be encrypted at the sender site and decrypted at the,Sender Site,Site,Receiver site,Conferencing,C,True,5.199901420323081e-60,8.272740994377045e-50,1.0,7.026994082442409e-44
"A _________________ may be a hidden part of a program, a separate infected program a Trojan in disguise of an executable or code in the firmware of any system’s hardware.",crypter,virus,backdoor,key-logger,C,False,2.7953498490148102e-65,1.0,3.9029392895410344e-35,2.9230267113908153e-24
How is IP address spoofing detected?,Installing and configuring a IDS that can read the IP header,Comparing the TTL values of the actual and spoofed addresses,Implementing a firewall to the network,Identify all TCP sessions that are initiated but does not complete successfully,B,True,2.7576317558917624e-72,1.0,2.002693114739024e-89,3.6248265489315104e-47
Which of the following is not an example of presentation layer issues?,Poor handling of unexpected input can lead to the execution of arbitrary instructions,Unintentional or ill-directed use of superficially supplied input,Cryptographic flaws in the system may get exploited to evade privacy,Weak or non-existent authentication mechanisms,D,False,8.126430936935191e-91,9.374118133124952e-07,0.9999990625881866,1.4799311490375352e-41
"Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to send messages to oklogd.
2. It would be impossible for services to get a TCP connection to a database proxy.","True, True","False, False","True, False","False, True",B,False,1.1693369886060676e-45,4.447277059211034e-57,1.0,7.059767181434818e-27
Why would a ping sweep be used?,To identify live systems,To locate live systems,To identify open ports,To locate firewalls,A,False,1.9761701892674724e-66,1.0,3.3114748335136726e-67,3.6199586635391876e-54
The four Primary Security Principles related to messages are,"Confidentiality, Integrity, Non repudiation and Authentication","Confidentiality, Access Control, Integrity, Non repudiation","Authentication, Authorization, Availability, Integrity","Availability, Authorization, Confidentiality, Integrity",A,False,8.674704159222673e-65,0.9999981283963829,1.47333781626351e-42,1.8716036170923036e-06
What was the first buffer overflow attack?,Love Bug,SQL Slammer,Morris Worm,Code Red,C,False,1.9701782128248704e-27,1.7269915182494843e-32,0.009567963019441066,0.9904320369805589
"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",IM – Trojans,Backdoor Trojans,SMS Trojan,Ransom Trojan,C,True,1.5075565721122073e-09,0.19061158988973048,0.809388402598144,6.004568901810457e-09
Three of the following are classic security properties; which one is not?,Confidentiality,Availability,Correctness,Integrity,B,True,9.883219805543951e-101,1.0,6.857097953252325e-47,5.285230430315306e-54
