0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,1.1539734036678441e-30,1.8606334887482725e-17,1.4045380630033802e-18,1.0
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,True,0.018648236345948914,9.215368475362381e-09,0.9630952947903176,0.018256459648364854
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,True,2.84463335090533e-24,8.572668164612957e-18,1.0,5.967976044007423e-18
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,1.982354681263713e-20,2.0143010490685053e-06,0.9999979856989509,1.152235173337343e-24
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,1.8121812676289088e-54,1.0,1.079600948277802e-60,8.531635000956077e-35
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,1.0832165947300207e-19,1.0,6.27992692355182e-19,3.4225942263008915e-25
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.9984465346756096,0.0007802252935137968,0.0007568840688397237,1.6355962036767474e-05
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,4.4316378391385244e-08,0.9999999556638051,1.9138311296995883e-11,6.783871366795204e-13
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,6.730371337685965e-36,8.059930214935813e-48,1.0,1.5455062986037126e-24
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,8.804010084629438e-23,1.3717189035801309e-05,5.880119702174227e-06,0.9999804026912621
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,5.774164751193725e-29,6.232184134375491e-08,1.6476625784087007e-29,0.9999999376781586
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,2.988669720978768e-22,5.351742286791287e-26,1.0,1.0766620923107097e-24
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,2.584721482370864e-48,1.0,4.204586847246636e-53,3.9048196581944393e-48
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,4.300899350571184e-30,1.5414834470441881e-22,1.0,1.1015399792316942e-32
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,1.0834482905720261e-41,1.0,8.223372291352509e-43,5.148212089160222e-44
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,3.371309516618026e-53,7.87477402540751e-58,1.0,1.033194363298556e-42
A Binary number system has how many digits.,0,1,2,10,C,False,3.069777372125237e-26,1.0,5.050084516306385e-24,6.07577597922124e-19
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,1.1659378614980044e-16,6.285081187928527e-11,1.2277068224990742e-20,0.9999999999371492
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,1.3250640835079135e-13,1.9447311569462082e-21,7.020364579683438e-21,0.9999999999998674
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,5.412828681328938e-12,0.9999999999945224,6.48319607525732e-14,9.079132457895487e-22
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,3.6623260788971785e-77,1.0,1.3980731214129815e-74,1.0266319007469581e-54
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,1.2772593567935716e-15,0.0009436785851530393,4.900255387520361e-14,0.9990563214147966
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,5.464788066657497e-09,0.9999999945352118,1.0139271524388847e-47,4.183313992818578e-58
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,4.572595421529519e-10,0.9997918899643724,7.325902216119834e-12,0.00020810957104190682
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,5.661738182737333e-40,7.532729162870822e-19,6.305058207772653e-38,1.0
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,5.952568552273938e-36,0.9999999999999984,2.814141438127793e-23,1.5324729550047977e-15
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.9999999999988456,1.2624156545900843e-27,9.955932669188365e-31,1.1544080276298754e-12
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,1.2013180173542794e-12,4.956879598962587e-07,0.9999995042775044,3.3334497602858776e-11
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,None,B,False,0.8100455135281394,4.7008495863725376e-14,3.175498767317288e-10,0.18995448615426386
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,1.1922022855116627e-20,5.7333785726624854e-06,2.9840083172239883e-05,0.9999644265382551
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,1.2652701942020076e-17,6.004445884310718e-10,0.9999999993995554,8.727278212410348e-24
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,1.274995545986691e-30,0.9999999999999976,5.118527492618067e-28,2.4310718361527876e-15
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.99999896100477,7.185791250473394e-08,1.3576804842986993e-07,8.313692689218707e-07
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.0016633949079990125,0.9971208654845891,1.6580573216753825e-07,0.0012155738016796603
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,6.881273628815073e-35,3.873493223205812e-37,7.366986683771294e-46,1.0
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,1.4082806816169365e-14,8.283678903666179e-21,0.999999999999986,2.9599101562532237e-27
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,5.969925860553245e-47,1.0,3.3198755143735613e-20,1.7749909249681994e-45
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,3.5671863508661423e-12,3.8568813470275885e-07,0.5005777333096206,0.49942188099867757
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,1.0289611613305948e-05,1.4357096375918284e-15,0.9999897103883596,2.5759348625660862e-14
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,9.738601200481654e-05,0.04191195746758406,0.9314128310205858,0.026577825499825115
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.010957251778647101,0.03714604156932571,0.9440995947820849,0.007797111869942178
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,4.7515937767297015e-14,0.9999316163986415,6.838359994256415e-05,1.3683428854701081e-12
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,6.039061021137827e-22,1.4452985140250765e-09,5.651824131882723e-17,0.9999999985547015
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.5483784920802509,0.00018993763833214202,0.4514315684004104,1.881006554684567e-09
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,7.325845167250141e-09,5.3177944710891976e-15,3.740817381658779e-10,0.9999999923000679
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,2.532112840557841e-13,1.7931037773084145e-09,1.2042205764059165e-06,0.9999987939860667
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,1.5368146681881409e-28,3.5444846565896414e-15,0.9999999999999964,3.0968077436217565e-22
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,7.261135680169886e-32,1.0,1.2111042833507648e-31,5.008494071326853e-36
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,4.424822499811502e-49,1.0,5.345725359812533e-43,4.942685334351588e-51
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,2.4612694004904648e-14,5.9111082772205285e-21,0.9999999999999754,3.4850043275515856e-17
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,1.019429576788636e-15,0.9999999948594709,5.034465897168298e-09,1.0606201436077166e-10
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,1.3308601241479468e-10,2.076390598493094e-09,9.179875528520581e-07,0.9999990798029706
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.006559124879897801,0.5348059359409326,0.00017795489221260571,0.4584569842869571
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,9.77253763992915e-10,0.9992470693590967,0.0007529132393685198,1.6424281048899853e-08
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,1.2002886473426162e-27,6.250624257763711e-28,3.7424310207202144e-07,0.9999996257568979
A latch is ________ sensitive,both level and edge,edge,level,None,C,False,1.8046445975153837e-24,0.9996052415186429,0.00039475848135706265,4.539471633957628e-17
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,2.2142229466602568e-10,6.501111501676547e-11,3.06971843640323e-15,0.9999999997135636
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.9997849223637278,1.530759088850535e-09,0.00021507610551303963,1.0169610224886784e-20
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,1.1002844257925595e-28,1.0,7.050447188751277e-18,4.195735591880635e-30
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,9.11526119293074e-10,0.0006540698317820182,0.9993459290944314,1.622603968665416e-10
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,2.6502136569231876e-22,5.8430002462435254e-36,1.0,1.6366587587148227e-30
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,1.765564105516009e-52,1.0,7.221110962509702e-30,5.968960340604377e-50
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,2.564484419468508e-22,1.0,3.5493331534378015e-19,3.8198531925070034e-26
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,1.3302233379046975e-34,1.0,4.355971080491082e-31,1.3136185250086019e-33
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,1.6981136767438433e-24,1.776607084907586e-12,0.004135421024292483,0.9958645789739309
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,4.399115109371758e-28,2.0454169627645608e-23,1.0,7.59660258663241e-23
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,2.5971270392277833e-19,0.08302971969858951,7.267421986987449e-11,0.9169702802287364
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,1.615453694504691e-25,2.2339494601128174e-28,2.5226976351090406e-42,1.0
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,4.551059189747268e-09,0.3535807603655771,0.6464192278249822,7.2583814980271945e-09
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,1.4645451866798672e-40,1.0,1.822050672312669e-33,3.889344983271866e-25
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.8478208993913295,0.15217009926531386,8.9714017741325e-06,2.9941582572392186e-08
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,4.3077693314877317e-72,8.749583337595286e-68,1.0,2.6604384812419745e-26
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,1.6112742832314807e-20,1.0,1.3652909254645177e-29,2.4219908991161986e-38
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,1.4041330375597554e-38,1.281489031658898e-40,7.996334916737867e-30,1.0
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,2.6953422738319995e-29,1.0,3.1555064288959334e-28,2.9749918559373675e-19
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,1.557214765119374e-13,0.9996719969262817,3.7714823276561785e-09,0.00032799930208031735
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,2.6157707115435366e-06,4.442776844894559e-05,0.9999529485248417,7.935997793783681e-09
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,2.238989122081262e-21,0.22600228904010783,0.7739977109598921,1.8637554061485122e-31
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,1.4763640991138278e-23,2.773244155461015e-24,7.770989852238033e-25,1.0
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,1.0817330606922255e-66,1.3281952921362053e-45,1.0,1.9795704596900217e-61
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,2.0453663716483213e-37,5.213038917881517e-06,0.9999947869610822,2.2785469770252056e-27
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,7.708571967668274e-80,1.0,4.525747063547897e-19,2.295277532068914e-80
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,1.7242151362865354e-21,1.0,3.483401849119324e-25,3.5410155871286047e-23
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,6.523018403973665e-27,0.9999999999987632,1.2367746030270444e-12,2.909146967435589e-22
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,4.0840780016888265e-27,1.591396563232163e-16,2.2180901336623975e-32,0.9999999999999998
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,7.780663694089802e-81,0.07313678878116217,1.0104102579862237e-86,0.9268632112188379
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,2.7451003438401006e-14,4.883362988288908e-12,5.4547167019446224e-17,0.999999999995089
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,6.6491559158309475e-40,1.0,2.538097832308643e-35,3.059348778959968e-34
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,8.108849244177271e-33,0.9999999999999989,1.0088364557711116e-15,5.807381463068394e-22
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,2.7204332839266497e-27,1.0,9.48007565021989e-28,2.6068055739641664e-31
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,5.974685887121096e-10,7.126366985063172e-09,0.9999999922747381,1.4264650950288778e-12
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,6.204160022908529e-32,5.356133215398378e-12,4.9424845591306386e-24,0.9999999999946438
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,7.484680394156312e-17,0.9999999933855876,6.614412218452172e-09,8.164774364750256e-18
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,3.0411864450342815e-22,0.9999999999955715,2.0058554022847023e-17,4.428468847983642e-12
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,None,B,True,0.0002224258758292557,0.780381902524472,1.5690553911289873e-05,0.21937998104578738
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,2.059914826582313e-36,4.196439354542124e-34,1.5883420378647113e-33,1.0
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,4.012772328945472e-79,1.0,4.3534410490545515e-82,7.534587034966828e-76
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,5.309450650098564e-05,0.9999252433911843,7.520601535390423e-24,2.1662102314739218e-05
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,2.4754613831673872e-17,0.9999999562480241,2.2226408445226683e-13,4.375175370418475e-08
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,2.6067406042271995e-35,1.0,1.1873629838369235e-28,1.5685734390952692e-34
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,4.620172644792892e-42,3.312774104091779e-72,1.0,1.904806016100638e-72
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,1.70761081963963e-15,1.6347695874686706e-13,9.12973723217197e-14,0.9999999999997435
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,5.9030756962985e-62,1.0,1.9251283914411642e-72,2.1810557550588602e-58
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,1.180994833730354e-26,1.0,1.3161005073014174e-23,2.0340121477762382e-23
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,None,B,False,0.0007792403010396272,6.1081975358023465e-09,0.9992156244446658,5.12914609697545e-06
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,2.6266323461532487e-89,1.0,4.5967319348977084e-51,1.2520838570748542e-87
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.0001307145635936577,5.345109264663345e-05,0.9998158343193279,2.4431976349322053e-11
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,1.0051247729086998e-45,2.8423218476499027e-36,1.0,1.1002017411905338e-37
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,7.66235961527492e-37,7.078031920386614e-47,1.0,1.564501881134968e-44
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,7.312738321840878e-21,0.9999968352853442,6.716613830660415e-14,3.164714588756e-06
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.9998218060243821,6.519680334236738e-23,2.4214004443442034e-17,0.00017819397561791322
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.01592128030291575,0.9828115285849475,9.511727144828705e-07,0.0012662399394223643
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.9938759900181653,7.017196951149155e-06,0.00611699278488354,2.07301485225309e-20
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,2.728037032624354e-20,5.919936437900476e-25,5.8085387222360055e-24,1.0
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,1.3872315184968251e-31,1.0,4.089899411547465e-25,9.164382692755774e-26
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,3.11571119892992e-15,0.9999999999999865,1.03623852471912e-14,6.43576162139796e-18
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,2.461698764280402e-19,0.0002731200167354499,7.571235808201459e-19,0.9997268799832645
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,1.1408005649663033e-24,3.553695138963959e-23,1.0,1.460125826187427e-23
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,1.1048263650281052e-06,6.154881195214161e-11,0.9999988951120862,1.4376134888353756e-17
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,2.594957733909381e-15,6.583924657185761e-15,1.0878107110454213e-06,0.9999989121892797
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,3.176039771909749e-09,1.531528443441691e-14,6.389909117918264e-17,0.9999999968239448
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,5.600601121831631e-37,5.4217423088314915e-17,8.349547787489152e-38,1.0
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0013555006291448648,0.9985018120477711,6.381098534351045e-07,0.00014204921323043138
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,2.381191895350234e-13,0.0019239124652421183,0.9980760875345192,7.219459457314354e-16
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,2.3403740384826896e-46,3.877952547617139e-23,1.53591762196348e-50,1.0
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,9.276113487604311e-08,0.0009119890908124205,0.9990879181480528,7.571659444299221e-17
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,2.195374510120409e-10,0.23622773234337704,4.995059941422079e-12,0.7637722674320904
