0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
If the economy is operating at full employment which of the following policies will create the most inflation in the short run?,An increase in government spending matched by an equal increase in taxes,An increase in government spending with no change in taxes,A decrease in government spending and a matching increase in taxes,A decrease in taxes with no change in government spending,B,False,2.2124381741183523e-83,0.003139602456718216,0.9966614336360854,0.00019896390719643478
The real interest rate is,what one sees when looking at bank literature,the nominal interest rate divided by the inflation rate,the nominal interest rate plus the anticipated inflation rate,the nominal interest rate minus anticipated inflation,D,False,3.442952277077821e-76,8.312843538855221e-07,0.9988979740090798,0.0011011947065662974
Which of the following would be an example of fiat money?,Cigarettes used as money in prisons,Dollar bills,Gold coins,Arrowheads used as a medium of exchange,B,True,4.095362997242093e-88,0.9998774048196024,4.185233606970991e-25,0.000122595180397651
Which of the following fiscal policies is likely to be most effective when the economy is experiencing an inflationary gap?,The government decreases taxes and keeps spending unchanged.,The government increases spending and keeps taxes unchanged.,The government increases spending matched with an increase in taxes.,The government increases taxes and decreases spending.,D,False,3.3299592934480303e-53,0.9999040130723494,1.504297244308599e-05,8.094395520755711e-05
Among those hurt by inflation are I.   borrowers at fixed interest rates II.   individuals on fixed incomes III.   those with savings earning fixed interest rates IV.   restaurant owners,I and II only,II and III only,II and IV only,II III and IV only,D,True,1.387765796361387e-55,7.754683855356236e-14,0.002108660090836187,0.9978913399090862
Required reserves,can be used by banks to make loans or buy investments.,can be held in a bank's vault or its account at the FED.,must be kept in a bank's vault.,must be used to make loans.,B,True,5.5876339065931554e-73,0.9641044165462129,0.035550435704609216,0.00034514774917790815
Potential GDP will fall ceteris paribus if,the unemployment rate rises.,the retirement age is lowered.,tariffs protecting domestic jobs are eliminated.,more immigration is allowed.,B,True,6.6980917836332505e-77,0.9998983887846009,0.00010031208124909091,1.2991341499770117e-06
Contractionary monetary policy implies which of the following about the discount rate the nominal interest rate and aggregate demand? Discount rate      Nominal interest rate      Aggregate demand,Decreases            Increases      Decreases,Increases            Increases      Decreases,Decreases            Decreases      Decreases,Increases            Increases      Increases,B,True,2.6522989514881215e-76,0.999993965969292,6.034030705564842e-06,2.4958387699526413e-15
Which of the following is a fundamental economic question?,Who will get how much of each good and service?,Who should pay taxes?,Who will work?,Who will make the economic decisions?,A,False,3.08353524472461e-88,1.0,3.699400646265335e-44,3.104733719070143e-28
Fisher's Hypothesis states that,the real interest equals the nominal interest rate plus the inflation rate.,the nominal interest rate equals the real interest rate minus the inflation rate.,the nominal interest rate equals the unemployment rate plus the real interest rate.,the nominal interest rate equals the real interest rate plus the inflation rate.,D,False,9.95629732499002e-52,5.027446005673936e-16,0.8781167765854626,0.12188322341453678
The best example of a negative supply shock to the economy would be,a decrease in government spending.,a decrease in the real interest rate.,an increase in the money supply.,unexpectedly higher resource prices.,D,False,3.6327065337920665e-75,0.9999999586778036,1.081260510538965e-10,4.12140703597782e-08
According to Say's law,when price goes up supply goes up,it is better to give than receive,demand creates its own supply,supply creates its own demand,D,False,1.9155712286076355e-69,0.9999998609793013,2.7124911126353534e-15,1.3902069606829052e-07
What will happen to the equilibrium price level and the equilibrium quantity of output if the aggregate supply curve shifts to the left? Assume an upward sloping aggregate supply curve.,The equilibrium price level increases while the equilibrium quantity of output decreases.,The equilibrium price level decreases while the equilibrium quantity of output increases.,The equilibrium price level and quantity of output increase.,The equilibrium price level and quantity of output decrease.,A,False,2.4547532611580742e-37,7.538743305102008e-09,1.4083488876811453e-06,0.999998584112369
The Federal Open Market Committee,advises the President of the United States.,is part of the Federal Reserve System.,has seven members.,promotes free trade.,B,True,1.772929838912244e-41,0.9635078600888075,0.03538668610097489,0.0011054538102176247
An increase in the price of forklifts imported into the United States from Belgium will,increase the consumer price index and the GDP deflator.,increase the consumer price index but not the GDP deflator.,increase the GDP deflator but not the consumer price index.,have no effect on the consumer price index or the GDP deflator.,D,False,9.954280702080506e-55,0.9767565909281574,0.022436933746222704,0.0008064753256199045
Theo loses his job at the public swimming pool when the pool closes for the winter. This is an example of,cyclical unemployment.,discouraged worker.,seasonal unemployment.,frictional unemployment.,C,False,4.150834835291761e-63,0.9997528121450125,0.00024718785483732024,1.5011460707787369e-13
Keynes,advanced Classical economic theory by making several refinements.,showed how Say's Law operated in capitalist economies.,was a great American economist.,explained the cause of and cure for the Great Depression.,D,False,3.8004497892359904e-69,0.9999999999989255,2.3919239215501714e-13,8.35436933552509e-13
Assume commercial banks save no excess reserves and the reserve requirement is 20 percent. How much money is created in new loans from all banks after this bank receives a deposit of $1000 ?,$800 ,"$1,000 ","$4,000 ","$5,000 ",C,True,1.831350945661654e-74,6.446657322219002e-11,0.9999999964989388,3.4365946144251244e-09
Which of the following policies is most likely to bring about economic growth in the long run?,Imposing tariffs to protect domestic industries from foreign competition.,Placing taxes on savings.,Increasing government spending.,Promoting improvements in the education of the population.,D,False,1.3443305170398544e-87,0.999999999809885,4.044863110099434e-26,1.9011492956878288e-10
When a country has a balance of trade deficit,it must make up the difference by shipping gold to its creditors.,its exports exceed its imports.,its currency will appreciate.,its imports exceed its exports.,D,False,7.351625924494986e-73,6.025937342525046e-20,0.7618182459565306,0.23818175404346945
National income measures,household income in the nation.,income earned by the factors of production.,GDP minus depreciation and indirect business taxes.,(B) (C) and (D).,D,True,2.4954739027919096e-34,3.5716144849382944e-05,3.918562163336763e-08,0.9999642446695289
Assume the reserve requirement is 10 percent. If the FED sells $29 million worth of government securities in an open market operation then the money supply can,increase by $2.9 million.,decrease by $2.9 million.,increase by $290 million.,decrease by $290 million.,D,False,2.0487100366170572e-88,1.4953060135890246e-15,0.9999985741473332,1.42585266527246e-06
"The ""crowding-out"" effect refers to which of the following?",Lower interest rates that result from borrowing to conduct expansionary monetary policy,Higher interest rates that result from borrowing to conduct contractionary fiscal policy,Higher interest rates that result from borrowing to conduct expansionary fiscal policy,Higher interest rates due to borrowing to conduct contractionary monetary policy,C,False,1.2940053039116968e-78,0.9999999998806819,1.1931812083090236e-10,7.084531269399866e-20
Suppose transfer payments are greater than Social Security contributions corporate taxes and retained earnings combined. In that case,NDP will be greater than GDP.,NI will be greater than GDP.,PI will be greater than NI.,DPI will be greater than PI.,C,True,1.6555648360053573e-61,1.992896134798545e-18,1.0,1.0111677504842437e-20
The FED's Board of Governors has members each serving -year terms.,14 7,7 14,8 8,50 2,B,True,2.0025223863911672e-58,0.9999886192453786,1.1380754621365773e-05,5.637268713846252e-17
Which of the following would lead to a decrease in the money supply?,The FED lowers the discount rate.,The FED sells government securities in the secondary market.,The federal government spends less money.,The FED lowers reserve requirements.,B,True,1.5281150890322644e-73,0.999999885649647,1.1435007346524373e-07,2.7945865157322475e-13
Which of the following insures the value of the U.S. dollar?,The euro and other foreign currencies held by the Federal Reserve,Gold bars in secure locations like Fort Knox,The promise of the U.S. government to maintain its value,The value of the actual paper on which it is printed.,C,False,1.8469700332939686e-69,0.0009313785892156126,3.126645555124996e-14,0.9990686214107533
In what ways is contractionary fiscal policy in the United States likely to affect domestic interest rates and the international value of the dollar?,Interest rates increase and the dollar depreciates.,Interest rates decrease and the dollar appreciates.,Interest rates increase and the dollar appreciates.,Interest rates decrease and the dollar depreciates.,D,False,2.444438137053421e-72,0.00030543278460013336,0.9996945672153998,3.165787800207789e-20
Which of the following results from stagflation?,Unemployment decreases,The price level decreases,The aggregate supply curve shifts to the right,The Phillips curve shifts to the right,D,True,7.504649212243694e-81,2.7570987418489292e-08,3.41518887248628e-16,0.9999999724290122
What does the presence of discouraged workers do to the measurement of the unemployment rate?,"Discouraged workers are counted as ""out of the labor force"" thus the unemployment rate is understated making the economy look stronger than it is.","Discouraged workers are counted as ""out of the labor force"" thus the unemployment rate is understated making the economy look weaker than it is.",Discouraged workers are not surveyed so there is no impact on the unemployment rate.,"Discouraged workers are counted as ""unemployed"" thus the unemployment rate is understated making the economy look stronger than it is.",A,False,3.192501028012469e-45,0.4012992383184965,1.3463109971074928e-05,0.5986872985715324
Which of the following statements is true?,Some of the things included in M2 are not as liquid as the things in MI.,M2 is smaller than MI.,M I is backed by gold and M2 is backed by silver.,The biggest component of M I is currency.,A,False,3.4670993165709084e-71,0.9999999985078096,1.4770689112598834e-09,1.5121527352670252e-11
To close an expansionary gap,the aggregate demand curve should be shifted to the right.,the aggregate demand curve should be shifted to the left.,the aggregate supply curve should be shifted to the right.,the aggregate supply curve should be shifted to the left.,B,False,8.045238310682576e-40,5.136495552395532e-06,4.767521280230457e-09,0.9999948587369264
If the short-run aggregate supply curve is horizontal it is because,there exist many unemployed resources so that output can be increased without increasing wages and prices.,any increase in output requires a corresponding increase in wages and prices.,increases in output cause prices to increase but wages adjust much less quickly.,falling interest rates increase the demand for goods and services putting upward pressure on prices.,A,False,2.1658827471536546e-72,0.9999993528556947,6.470515433039469e-07,9.276206767879335e-11
In the equation GDP = C + I + G + X X stands for,exports.,expenditures.,exports minus imports.,imports minus exports.,C,False,1.4806274028726428e-81,1.0234101087577062e-06,8.713121469319839e-05,0.999911845375198
Which of the following represents a combination of contractionary fiscal and expansionary monetary policy? FISCAL POLICY     MONETARY POLICY,Higher taxes     Selling Treasury securities,Lower taxes     Buying Treasury securities,Lower government spending     Increasing the reserve ratio,Higher taxes     Buying Treasury securities,D,False,2.095982179800228e-72,1.0,1.044420952923843e-34,5.654143022507187e-28
Inflation,hurts creditors who do not anticipate it.,hurts creditors who anticipate it.,hurts debtors.,both A and D are correct.,D,False,2.7385784323347686e-65,1.0,3.304232291212355e-18,1.4979084521103644e-19
Stagflation most likely results from,increasing AD with constant SRAS.,decreasing SRAS with constant AD.,decreasing AD with constant SRAS.,a decrease in both AD and SRAS.,B,False,9.891892796655084e-66,9.677890525563188e-06,0.7824419961710953,0.21754832593837906
Which group of people will suffer the most from a rising price level?,debtors with fixed interest rates,people with fixed money incomes,investors in gems coins and stamps,property owners,B,True,5.315679744506203e-83,0.84848439387412,2.995315927583705e-21,0.15151560612588003
Which of the following lists contains only Fed actions that will increase the money supply?,Raise reserve requirements; lower the discount rate; sell bonds.,Raise reserve requirements; lower the discount rate; buy bonds.,Raise reserve requirements; raise the discount rate; sell bonds.,Lower reserve requirements; lower the discount rate; buy bonds.,D,False,1.5027355202356398e-87,0.9999999274005339,7.259942840037105e-08,3.7687255111969033e-14
The government measures inflation using the,GNP,URL,CPI,FED,C,False,4.957662778732114e-74,8.525999623892606e-12,0.16532973945653662,0.8346702605349373
If people expect the price of a particular product to increase in the near future,this will not affect the demand for the product right now.,this will decrease the demand for the product.,this will not affect the demand for the product now or later.,this will increase the demand for the product.,D,True,5.531894215636397e-47,8.62463026195665e-17,0.42162065725837855,0.5783793427416215
The effect of the spending multiplier is lessened if,the price level is constant with an increase in aggregate demand.,the price level falls with an increase in aggregate supply.,the price level is constant with an increase in long-run aggregate supply.,the price level rises with an increase in aggregate demand.,D,True,7.887432885966004e-54,3.6719990788812336e-10,9.421975459830828e-06,0.9999905776573403
Operating in the intermediate range of the aggregate supply curve an increase in aggregate demand results in an increase in,price level only,real GDP only,neither price level nor real GDP,price level and real GDP,D,False,3.905885453767517e-69,4.649775689417685e-11,0.9995970271395207,0.0004029728139814445
Suppose DVD players are a normal good and are exchanged in a competitive market. All else equal an increase in household income will,increase the equilibrium quantity and increase the price.,decrease the equilibrium quantity and increase the price.,increase the equilibrium price but the change in quantity is ambiguous.,decrease the equilibrium quantity and decrease the price.,A,False,2.371952248351563e-81,1.5119116930272351e-10,0.999988846876136,1.1152972673007262e-05
According to Keynesian theory a decrease in the money supply would,lower interest rates which would encourage borrowing and therefore increase spending.,raise interest rates which would discourage borrowing and therefore increase spending.,raise interest rates which would discourage borrowing and therefore reduce spending.,lower interest rates which would discourage borrowing and therefore reduce spending.,C,True,1.506987045883166e-63,0.007926044775173485,0.992066125685886,7.82953894044827e-06
If the money supply increases what happens in the money market (assuming money demand is downward sloping)?,The nominal interest rates rises.,The nominal interest rates falls.,The nominal interest rate does not change.,Transaction demand for money falls.,B,True,2.7063448405414237e-62,0.9999907025570778,9.297370396921248e-06,7.252529535281198e-11
If XYZ Corporation buys an original Matisse painting to hang in its board room then,GDP decreases by the amount of the purchase because C decreases.,GDP increases by the amount of the purchase because I increases.,GDP is unaffected because it is a second hand sale.,GI)P decreases because I decreases.,C,False,2.9198552560412173e-47,3.896491797600669e-08,2.976790488065472e-10,0.999999960737403
The tax multiplier increases in magnitude when,the MPS increases.,the spending multiplier falls.,the MPC increases.,government spending increases.,C,True,1.6980920677258936e-80,6.330086713201982e-10,0.9523204958891337,0.047679503477857633
The international value of the dollar will appreciate if,American income falls relative to the rest of the world.,American interest rates fall relative to interest rates in other countries.,American prices rise.,foreigners boycott American products.,A,False,1.5801709115788804e-61,0.9999033802615374,9.652267426580826e-05,9.706419674223132e-08
Which of the following is not included in MI?,Coins.,Paper money.,Travelers' checks.,Credit cards.,D,False,2.1236415014106988e-89,0.9999999459860829,5.401391697294446e-08,2.5409752329690174e-16
The domestic purchasing power of a currency,varies directly with the cost of living,is inversely related to the savings rate,is inversely related to the price level,varies directly with economic growth,C,False,2.1423331298448915e-80,1.7358322236412424e-15,1.4726538859430347e-22,0.9999999999999982
It is unlikely that the unemployment rate will ever fall to zero because of,frictional unemployment.,cyclical unemployment.,government policies.,corporate policies.,A,False,3.4270135135494068e-68,1.0,1.2337920741758401e-19,2.131234528516237e-17
Which of the following is an accurate statement of the money supply in the United States?,The money supply is backed by gold reserves.,The least liquid measure of money is M2.,M1 is larger than M3.,The most liquid measure of money is M1.,D,True,8.984072402508407e-75,2.2421010202792956e-10,3.5314856613248246e-07,0.9999996466272237
Which of the following is an example of an expansionary supply shock?,Rapid increasing wages,A greatly depreciated currency,Declining labor productivity,Lower factor prices in major industries,D,False,2.504545961657615e-82,0.9994443557652416,0.0005549998374288987,6.443973294388277e-07
Which of the following shifts the production possibilities frontier outward?,A decrease in the price level.,An increase in labor productivity.,An increase in the money supply.,A decrease in the unemployment rate.,B,True,8.489851412642196e-65,1.0,4.458215985303939e-27,6.103134782384168e-17
The money supply will increase as a result of which of the following?,A decrease in the required reserve ratio,An increase in the discount rate,The selling of bonds by the Federal Reserve,An increase in the fraction of deposits that must be held by banks,A,False,1.0047423899610701e-59,0.9888365825567729,0.010701246817712121,0.00046217062551511245
Output in country X is 30000 units and there are 3000 persons working while country Z has an output of 40000 units and 8000 workers.,The productivity of labor in country Z is 33 percent higher than in country X.,The productivity of labor in country Z is 25 percent higher than in country X.,The productivity of labor in country X is 33 percent higher than in country Z.,The productivity of labor in country X is twice as much as country Z.,D,False,1.4409845100100014e-55,1.908672964467231e-26,0.9999981068690352,1.8931309646859588e-06
Milton Friedman,never won a Nobel Prize despite his contributions to economic analysis.,is a Monetarist.,is a Keynesian.,won a Nobel Prize for his contributions to Classical economic analysis.,B,False,4.34698047234623e-45,3.452358656385969e-11,3.0405623692200847e-13,0.9999999999651723
According to Monetarist theory when the money supply is changed the economy is affected,only because a change in the money supply affects interest rates.,in several ways.,because interest rates change and so do many other factors that affect spending.,because many factors that affect spending change but not interest rates.,C,False,1.172120478245672e-58,0.999999999999384,1.1483670895133278e-13,5.010592677332883e-13
Which of the following is true of money and financial markets?,As the demand for bonds increases the interest rate increases.,For a given money supply if nominal GDP increases the velocity of money decreases.,When demand for stocks and bonds increases the asset demand for money falls.,A macroeconomic recession increases the demand for loanable funds.,C,False,1.013145507496823e-82,0.9999999999998341,1.6576464770677092e-13,4.616875918992203e-19
Using the model of AD and AS what happens in the short run to real GDP the price level and unemployment with more consumption spending (C)? REAL GDP     PRICE LEVEL     UNEMPLOYMENT,Increases     Decreases     Decreases,Decreases     Increases     Increases,Increases     Increases     Decreases,Decreases     Decreases     Decreases,C,False,4.128962696248698e-67,0.9999999999997762,2.0883433611593727e-13,1.495771014113908e-14
Suppose the economy is operating beyond full employment. Which of the following is true at this point?,The short-run aggregate supply curve is horizontal.,Further increases in aggregate demand will result in a lower price level.,A decrease in aggregate demand will result in a lower price level if prices are sticky.,Further increases in aggregate demand will not lower the unemployment rate but will create inflation.,D,False,2.033251353215341e-76,0.9999999981596812,1.8403187839089452e-09,5.0229184191529493e-20
An American buys an entertainment system that was manufactured in China. How does the U.S. national income accounts treat this transaction?,Net exports and GDP both rise.,Net exports and GDP both fall.,Net exports and GDP go in opposite directions.,Net exports fall and there is no change in GDP.,B,False,5.073767780719915e-69,1.9032037699456065e-09,0.9999999967555371,1.3412591692419233e-09
A nation that must consistently borrow to cover annual budget deficits risks,a depreciation of the nation's currency as foreigners increase investment in the nation.,a decline in net exports as the nation's goods become more expensive to foreign consumers.,lower interest rates that discourage foreign investment in the nation.,an appreciation of the nation's currency as foreigners decrease investment in the nation.,B,True,7.649844949097399e-74,0.9999997498129061,2.501868785161233e-07,2.153269988454897e-13
All else equal when the United States exports more goods and services,the value of the dollar falls as the supply of dollars increases.,the value of the dollar rises as demand for dollars increases.,the value of the dollar falls as demand for dollars decreases.,the value of the dollar rises as the supply of dollars increases.,B,False,4.184254755500165e-44,1.1675166482131528e-13,0.26787324520174954,0.7321267547981336
According to Classical analysis an economy in a recession can return to full employment through,falling wages and prices.,rising wages and prices.,expansionary monetary policy.,increased government spending.,A,False,3.7380679513470914e-55,0.0020187371571609015,2.6083605727909053e-08,0.9979812367592334
One strategy a corporation may use to gain market share in a foreign market is,raising the price of its product.,convincing its government to put an import tariff on the product.,convincing its government to place a quota on the product.,dumping.,D,False,3.3576852229576237e-87,0.9999999999734737,2.6460258249526326e-11,6.627857727245499e-14
GDP is $10 million consumer spending is $6 million government spending is $3 million exports are $2 million and imports are $3 million. How much is spent for investments?,$0 million,$1 million,$2 million,$3 million,C,True,1.1658554198787526e-80,3.694705247738858e-36,1.0,3.567197923260277e-18
If the Japanese economy suffers a deep prolonged recession in what ways would U.S. net exports and the values of the dollar and yen change? U.S. NET EXPORTS     VALUE OF DOLLAR     VALUE OF YEN,Decreases     Increases     Increases,Decreases     Decreases     Decreases,Decreases     Decreases     Increases,Increases     Decreases     Increases,C,False,1.7602898046907296e-54,0.9999618054424866,3.4989706408984276e-06,3.4695586872434756e-05
Of the following choices which combination of fiscal and monetary policy would most likely reduce a recessionary gap? FISCAL POLICY     MONETARY POLICY,Increase taxes.     Increase the reserve ratio.,Decrease spending.     Sell Treasury securities.,Decrease taxes.     Buy Treasury securities.,Increase spending.     Increase the reserve ratio.,C,False,1.8664835987399908e-63,1.0,4.222342257082887e-18,1.9558103149581e-27
The appropriate fiscal policy to remedy a recession is to,increase government spending and taxes.,reduce government spending and taxes.,increase government spending and reduce taxes.,decrease government spending and increase taxes.,C,False,9.540389511906341e-93,0.9996307739846507,0.0003692260152413434,1.0779238624682183e-13
If real GDP per capita was $20000 in 1980 and $21000 in 1990 then we conclude that the standard of living has increased,0.5 percent.,5.0 percent.,50 percent.,3.3 percent.,B,False,1.328755438927999e-71,8.24766314407989e-34,0.999999999997581,2.418855938007956e-12
A use of easy money (expansionary) policy by the Fed could result in which of the following?,an increase in net exports,a decrease in net exports,an increase in the real interest rate,an increase in the nominal interest rate,B,False,1.3094513777227745e-92,0.012938502873505566,0.986723959546227,0.0003375375802673227
If the inflation rate is expected to increase in the immediate future then,consumers will begin saving more now.,the velocity of money will fall.,this will put upward pressure on the nominal interest rate.,this will put downward pressure on the real interest rate.,C,True,4.908609426999834e-70,7.740911656504937e-24,0.9999999999998601,1.3989060796440032e-13
Which of the following is not included in M2?,Currency.,Travelers' checks.,Certificates of deposit.,Credit cards.,D,False,8.794346969175889e-85,0.9999999999999998,1.9977848228173862e-16,1.0836144558516976e-17
Rising prices are a problem because,money in household savings accounts can now buy fewer goods and services.,household incomes generally do not rise with prices.,the economy could run out of money.,borrowers have to repay loans with more dollars.,A,False,1.329787743894639e-90,0.010540846463531265,0.989459153535547,9.216386555592387e-13
According to Keynesian theory,the FED should not conduct monetary policy.,changes in the money supply have significant effects.,fiscal policy is the preferred way of shifting the aggregate demand curve.,the FED should allow the money supply to grow at a constant rate.,C,False,3.295005541895756e-67,0.9999999999999998,7.68695968826349e-20,1.3386730614871355e-16
If the economy were experiencing a recessionary gap choose the option below that would be an appropriate fiscal policy to eliminate the gap and the predicted impact of the policy on real GDP and unemployment. FISCAL POLICY     REAL GDP     UNEMPLOYMENT,Increase taxes.     Increase     Decrease,Decrease spending.     Decrease     Increase,Decrease taxes.     Increase     Increase,Decrease taxes.     Increase     Decrease,D,False,7.808164898373066e-58,0.9999836437371542,1.6292771733473596e-05,6.349111229280532e-08
Which of the following tends to increase the spending multiplier?,An increase in the marginal propensity to consume,A decreased velocity of money,An increase in the marginal propensity to save,An increase in the real interest rate,A,False,3.534974399936848e-83,0.9999995706211585,3.1256687526147356e-07,1.1681196642683065e-07
A negative or contractionary supply shock will,shift the Phillips curve to the left.,shift the investment demand curve to the right.,shift the money demand curve to the right.,shift the Phillips curve to the right.,D,True,3.3607875914609805e-48,0.3814730806257002,0.0026800055107301826,0.6158469138635696
The crowding-out effect from government borrowing is best described as,the rightward shift in AD in response to the decreasing interest rates from contractionary fiscal policy.,the leftward shift in AD in response to the rising interest rates from expansionary fiscal policy.,the effect of the President increasing the money supply which decreases real interest rates and increases AD.,the effect on the economy of hearing the chairperson of the central bank say that he or she believes that the economy is in a recession.,B,True,2.3799116997580965e-49,0.9999999999992084,4.69446389082545e-13,3.2209945982192017e-13
Which of the following best describes a key difference between the short-run and long-run aggregate supply curve?,Short-run aggregate supply is upward sloping as nominal wages quickly respond to price level changes.,Long-run aggregate supply is upward sloping as nominal wages quickly respond to price level changes.,Short-run aggregate supply is vertical as nominal wages quickly respond to price level changes.,Short-run aggregate supply is upward sloping as nominal wages do not quickly respond to price level changes.,D,True,1.668293002846388e-38,3.8091496178925e-05,5.4919171173410306e-05,0.9999069893326477
In order to reduce or eliminate crowding out expansionary fiscal policy can be accompanied by,an increase in government spending,a decrease in investment,expansionary monetary policy,contractionary monetary policy,C,False,2.334895786235975e-86,0.9999999999999991,7.789760830851215e-16,4.0988317821375327e-22
