0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,True,2.4278048327260204e-26,7.271662491602695e-05,8.038559286548489e-08,0.9999272029894911
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,1.1588700223932477e-68,4.463894186096594e-22,1.0,2.2247950778656047e-20
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,1.664863851942759e-27,0.02967075678404432,1.1024141955278362e-08,0.9703292321918138
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,8.554794685790516e-46,0.014383356500502712,2.5873249464873112e-12,0.98561664349691
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,True,3.6466156983705125e-65,0.0013039501468869877,0.998696049853113,1.898393632159815e-19
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,2.664677611681111e-27,0.9999999999970608,1.217074863116073e-12,1.7222410892375615e-12
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,1.137036232424359e-46,0.9999999999999998,2.8123136695693207e-16,1.680372505764743e-24
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,3.161135473847893e-20,0.563420015807903,0.0007819316913088031,0.4357980525007882
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,2.759596663508671e-71,0.09477635202024132,0.8982667475249076,0.006956900454850985
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,2.7502947896727577e-23,2.554338107124872e-07,0.01893822977763579,0.9810615147885534
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,4.6915546629141475e-64,0.9959011299297512,0.0040986258938662465,2.44176382511509e-07
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,1.0380974321775336e-39,0.9948223083069924,6.142201046744841e-06,0.00517154949196079
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,8.720144433243586e-38,7.045395487103606e-13,4.822987650318178e-15,0.9999999999992906
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,9.827958361741222e-36,3.641382105492947e-05,1.666816811246362e-11,0.999963586162277
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,1.6935323554886104e-68,0.9999879999686362,1.200003136371277e-05,2.4306225774266565e-25
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,1.1856012270767008e-42,0.8963929100228635,0.1036020562117433,5.0337653931891e-06
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,5.063794383706245e-45,0.9999999999999984,1.6006249259797984e-15,4.4087174894053255e-18
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,1.9875344003257135e-62,0.9999999976141039,2.3858959960748164e-09,2.7293567351780066e-16
A Binary number system has how many digits.,0,1,2,10,C,True,2.4355063751834504e-68,0.00023921564422339016,0.999760776652797,7.702979579769357e-09
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,8.418579944248307e-44,0.9943520869296951,5.693915818829019e-07,0.005647343678723088
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,2.7299457471775705e-38,5.260188178322869e-13,1.1718597229269353e-10,0.9999999998822879
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,5.567660300433497e-24,0.9360108005229628,0.03676795030337036,0.02722124917366666
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,4.0764139438184605e-80,3.6218067393756377e-06,0.9999963781932606,9.607198393345703e-22
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,1.2138108133580565e-24,0.9777073463130428,0.020946240098510503,0.0013464135884465847
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,5.108969430457662e-37,0.9927487311948319,0.007246547868224025,4.7209369440062055e-06
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,1.2369920686604526e-26,4.556130690679533e-11,1.6463049250168123e-07,0.9999998353239461
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,1.1564744462684625e-31,6.822150157953442e-10,0.2693225993656426,0.7306773999521424
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,2.467700061624968e-23,0.0009806248495140763,1.7004948286471806e-05,0.9990023702021995
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,5.0487195999443536e-71,0.9999998881086377,1.1189136221845814e-07,2.4439394881813583e-31
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,3.418540464996269e-40,0.030055376785431482,1.916576271189563e-08,0.9699446040488058
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,None,B,True,4.975229270569873e-37,1.0,1.8207857630541965e-24,3.1928931520039095e-25
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,4.77310175872608e-70,0.00020233441544443615,0.9997976655845555,9.930402047406914e-22
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,3.2084582976907086e-35,6.0402229386119984e-05,5.983633715939357e-09,0.9999395917869801
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,1.00158083965985e-27,0.01267094439592393,0.001016329212890742,0.9863127263911854
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,4.2639837862795666e-60,0.9999999999977691,2.2306508274322968e-12,1.6674297398584242e-16
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,1.82332773113212e-41,0.9999989969438134,9.228360485068498e-15,1.0030561771936613e-06
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,3.0921086278182183e-34,0.618317998187409,2.1521184957129303e-05,0.3816604806276339
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,5.490519881352041e-31,0.981703951491044,5.501368077742522e-09,0.018296043007587914
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,1.8010318093323327e-74,0.9999917711119228,8.14292178745481e-06,8.596628975878353e-08
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,3.2227808093147585e-33,2.4712924785191167e-15,9.92766408771519e-17,0.9999999999999973
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,3.1703368763750925e-39,3.1802754644713047e-09,4.855500672495331e-07,0.9999995112696572
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,1.1556724947608862e-29,1.268557512862262e-08,3.345211181935867e-16,0.9999999873144244
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,7.634419485019295e-26,1.0292402703858814e-05,1.0108713002155333e-07,0.999989606510166
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,2.1136723943275296e-34,0.026064279801388725,0.9739296785270898,6.041671521369073e-06
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,2.9969824174034993e-43,0.9922332379275688,3.4402809432334826e-09,0.007766758632150237
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,1.2401183071215486e-29,0.9954671347125662,1.697000680224729e-07,0.004532695587365679
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,4.71555443047909e-21,0.4182213069476758,8.502337950321718e-06,0.581770190714374
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,4.492387904752346e-56,0.9999533562543352,3.946909376220338e-05,7.174651902673902e-06
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,7.072292144289818e-37,1.1827754050928373e-19,1.4950638391390765e-10,0.9999999998504936
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,3.777445720751136e-45,0.9999960829238097,3.506720579761681e-06,4.103556106792553e-07
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,2.7618852143373784e-45,0.9910930257559457,6.23061000706411e-07,0.00890635118305362
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,1.1903665993887096e-45,0.002542830301698433,1.6588337872118391e-12,0.9974571696966427
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,5.115694525614183e-25,3.025747606511877e-07,2.3772457310298562e-05,0.9999759249679291
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,4.842223725341221e-22,2.6379820323270727e-05,0.00013199725733970666,0.9998416229223369
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,4.1891880248849345e-33,0.4489433772006838,3.1428313750239277e-10,0.5510566224850331
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,1.5515159039296899e-31,0.015438635983360191,5.756102646930096e-11,0.9845613639590787
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,1.6101059431936528e-26,1.2617034523117967e-07,7.324850883693876e-07,0.9999991413445665
A latch is ________ sensitive,both level and edge,edge,level,None,C,False,1.0731435594306851e-64,4.308585689426613e-06,2.8625608456372616e-20,0.9999956914143107
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,1.7336775181307795e-25,4.838780607052439e-06,6.7050565151487534e-09,0.9999951545143365
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,4.729154552174644e-32,8.171296229110508e-05,0.9999182783536668,8.68404214979853e-09
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,5.209255847525245e-28,0.001009360139368037,9.287886700005836e-05,0.9988977609936319
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,3.0020861962371837e-23,0.9593050360085544,1.8517905275524286e-12,0.04069496398959368
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,1.0785320075906994e-32,0.9999984023918536,1.9770105383267085e-07,1.3999070925795434e-06
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,2.882728494270105e-50,1.9863033381382143e-10,0.9992536814176904,0.000746318383679021
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,1.8159273873802255e-34,0.04700491837506821,4.5549379930997846e-08,0.9529950360755519
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,2.2206935095855898e-27,0.8313590543372632,4.728493085897514e-08,0.1686408983778058
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,1.2726736855285525e-36,1.8363371180926727e-07,5.661891210189179e-09,0.9999998107043969
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,1.6253413931789166e-34,0.6843031655615993,0.26968546340849625,0.04601137102990439
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,1.3331705002541177e-46,0.997435044628375,5.36663873094232e-07,0.0025644187077519705
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,1.1006523268359406e-58,0.5010845756213794,0.4987199300917173,0.0001954942869033425
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,3.2681929982222317e-34,0.31360610022507107,0.686393783703056,1.1607187288288185e-07
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,1.139238104236979e-38,0.9990928348660918,4.920011492081272e-09,0.0009071602138966492
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,5.170921584221018e-46,2.320172491592673e-06,0.9449014347591675,0.05509624506834098
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,9.695228522041558e-21,0.5282288806626425,0.47175606895183164,1.5050385525930373e-05
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,2.31796106759393e-44,0.7781628099966116,0.2218343399383759,2.8500650125770854e-06
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,3.9701191839282135e-74,0.9999999967691542,3.230845872980403e-09,4.0395751266952664e-18
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,2.87452589893791e-40,0.9999999053125893,9.466944442454401e-08,1.7966266576564988e-11
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,1.2119774504171232e-36,6.527812201736211e-14,0.9832348016001364,0.01676519839979832
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,3.257438134215766e-33,0.6165594177958165,0.000240478930787571,0.383200103273396
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,5.290897997121325e-32,0.003689352272113631,0.8092704211021852,0.18704022662570136
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,2.2459420927361068e-51,0.9891231752842297,7.890097884151922e-09,0.01087681682567265
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,1.169171882113457e-53,0.19302613342353583,0.8069738665755665,8.976806795908041e-13
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,5.455517028515181e-47,0.9999999999196987,7.910248746841771e-11,1.198819080638024e-12
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,1.180345918268187e-58,0.8795232465637677,0.12047589573712567,8.576991065623584e-07
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,5.909888308125873e-27,6.181903598655213e-06,1.853610687986517e-10,0.9999938179110403
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,9.011796012008921e-33,1.0038043657191782e-12,1.986938524481097e-13,0.9999999999987974
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,1.7731042352486109e-43,7.837608960043153e-06,3.3729150639252014e-09,0.9999921590181249
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,2.463406827645838e-25,0.9329954714683381,0.06700375172410653,7.768075554827374e-07
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,1.889438243406496e-46,0.1861043080987797,5.2554200672402114e-11,0.8138956918486662
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,1.0128888769448036e-55,0.9999999579976473,4.1005237597919344e-13,4.200194254084164e-08
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,7.696290130761407e-65,1.4705150859306545e-22,1.5059299268777407e-26,1.0
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,6.313757652836834e-54,0.5186587661664012,0.481330628431289,1.0605402309786148e-05
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,4.6675217286996854e-29,0.5007080222769252,0.0009078512402830311,0.4983841264827918
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,2.1208477732541814e-16,9.77471421755134e-08,7.607125646482982e-12,0.9999999022452504
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,2.3215723944475895e-55,0.6418097319100985,0.3575535632400211,0.0006367048498803938
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,4.4449127745217636e-45,0.9999999999705642,7.669417311791364e-19,2.9435678315858823e-11
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,None,B,True,1.757977211326849e-40,0.999999999999746,4.485590415473688e-18,2.540780548764435e-13
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,1.5203882298419113e-44,0.9996156196686495,0.00038437984013129224,4.912191311294105e-10
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,6.274029920440637e-40,0.9774482948931267,0.022536573693483435,1.5131413389835912e-05
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,1.1691897171952311e-27,0.001295168731219131,0.9597082562981423,0.03899657497063849
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,5.319260994964163e-22,0.014913149442614553,0.0023451714884548743,0.9827416790689306
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,7.637717512813211e-09,0.9999956254294862,1.3206569085010956e-07,4.2348671054149634e-06
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,1.6393753069787278e-66,0.9999917314881226,8.268503880039275e-06,7.99722668815474e-12
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,1.4978623620833633e-25,0.9941605416940578,7.267469572276746e-07,0.005838731558985088
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,2.1049394446078782e-63,0.9999988387360425,1.161263957545699e-06,6.18116244090847e-28
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,8.37338902298327e-58,0.9999999999999998,1.5708572629062442e-16,8.19657827408916e-17
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,None,B,True,8.76261454287853e-52,0.9999999999999938,4.1444136463458234e-21,6.121444468311032e-15
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,2.5139120567457627e-23,0.8675066630890943,0.13243895864603875,5.437826486705273e-05
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,1.869041909212143e-42,1.9446700544010335e-06,2.7752592889946768e-06,0.9999952800706565
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,5.480249412723913e-79,0.9666484205158521,0.0333515789300982,5.540497573027237e-10
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,9.144265708386497e-49,0.9999999843472798,4.895815805385432e-11,1.5603761970123052e-08
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,3.1119148878397646e-27,1.0497196553255832e-09,3.635333408919544e-09,0.999999995314947
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,2.418262936263236e-56,0.9998773430794372,0.00012265691995056043,6.123899455893124e-13
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,4.630752403715802e-62,1.7589556124882723e-07,0.9999998241044356,3.2960664454389993e-15
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,5.634042896969346e-30,1.6934467563614847e-05,0.04485065731324938,0.955132408219187
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,5.617460250039879e-75,0.9999999937404531,6.245985431403765e-09,1.356136617934003e-11
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,1.5458279057065089e-24,0.9786394667801148,9.372355227577385e-07,0.021359595984362285
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,8.813027530463662e-68,0.9999999106633757,3.780350968035751e-11,8.929882070368359e-08
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,8.223329378013248e-57,0.999999997554093,2.4459070653964118e-09,9.119937453200088e-18
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,6.772008111994285e-38,3.7153628421133965e-09,6.058780725516033e-10,0.9999999956787591
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,1.2733647112794334e-37,0.47339907476585297,9.102102519810475e-07,0.5266000150238951
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,3.4847488030112304e-45,0.640377612641728,4.973680313364931e-09,0.35962238238459165
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,8.475984166267311e-42,1.4996542530557064e-10,0.026022056495039216,0.9739779433549953
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,2.3081689846784717e-49,0.9988603631003126,2.829080890344268e-07,0.0011393539915982819
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,1.5968354356195743e-34,0.0002568077897890526,0.9997431922093284,8.826776835831581e-13
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,1.089977341059988e-31,0.0002759499796428797,1.756387920596012e-10,0.9997240498447182
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,1.61850154504312e-41,0.9435396327392874,0.05646027512828872,9.213242376788086e-08
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,4.244699851792366e-43,0.004902278514279233,3.7719016106566203e-06,0.9950939495841101
